STATION_ID,Year,VALUE,Elevation,Latitude,Longitude,Basin #,Basin Name,Area,Volume
CTT,1954,0.012742333333333331,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,16995997.484822996
CTT,1955,0.005249333333333333,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,7001673.382452
CTT,1956,0.007175499999999999,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,9570835.792948497
CTT,1957,0.011832166666666666,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,15781997.6644785
CTT,1958,0.0150495,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,20073345.8666265
CTT,1959,0.005228166666666666,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,6973440.8284904985
CTT,1960,0.011514666666666668,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,15358509.355056
CTT,1961,0.0047413333333333335,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,6324092.087376
CTT,1962,0.016319499999999997,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,21767299.104316495
CTT,1963,0.015155333333333333,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,20214508.636434
CTT,1964,0.0078105,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,10417812.4117935
CTT,1965,0.013737166666666668,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,18322927.521013502
CTT,1966,0.022669500000000002,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,30237065.292766504
CTT,1967,0.015599833333333332,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,20807392.2696255
CTT,1968,0.0064135,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,8554463.850334499
CTT,1969,0.036893499999999996,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,49209341.55489449
CTT,1970,0.012763499999999999,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,17024230.0387845
CTT,1971,0.006900333333333333,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,9203812.591449
CTT,1972,0.004529666666666667,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,6041766.547761001
CTT,1973,0.01909233333333333,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,25465763.673272993
CTT,1974,0.015324666666666667,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,20440369.068126
CTT,1975,0.0066675,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,8893254.4978725
CTT,1976,0.017420166666666667,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,23235391.9103145
CTT,1977,0.012742333333333331,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,16995997.484822996
CTT,1978,0.030670499999999993,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,40908970.690213494
CTT,1979,0.013038666666666665,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,17391253.240284
CTT,1980,0.027135666666666666,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,36194134.178642996
CTT,1981,0.030331833333333336,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,40457249.8268295
CTT,1982,0.033528,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,44720365.475016005
CTT,1983,0.020689454545454546,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,27596038.19945891
CTT,1984,0.013144499999999998,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,17532416.0100915
CTT,1985,0.009165166666666667,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,12224695.8653295
CTT,1986,0.018245666666666664,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,24336461.514812995
CTT,1987,0.010498666666666667,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,14003346.764904
CTT,1988,0.007323666666666667,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,9768463.670679
CTT,1989,0.005884333333333333,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,7848650.001297
CTT,1990,0.006392333333333332,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,8526231.296372999
CTT,1991,0.013123333333333334,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,17504183.45613
CTT,1992,0.019536833333333333,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,26058647.3064645
CTT,1993,0.0083185,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,11095393.7068695
CTT,1994,0.007852833333333333,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,10474277.5197165
CTT,1995,0.0249555,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,33286181.120608497
CTT,1996,0.015028333333333333,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,20045113.312665
CTT,1997,0.015113000000000001,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,20158043.528511003
CTT,1998,0.020785666666666668,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,27724367.990193002
CTT,1999,0.006604,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,8808556.835988
CTT,2000,0.008276166666666668,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,11038928.5989465
CTT,2001,0.017166166666666666,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,22896601.2627765
CTT,2002,0.018944166666666665,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,25268135.795542497
CTT,2003,0.0106045,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,14144509.534711499
CTT,2004,0.017674166666666664,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,23574182.557852495
CTT,2005,0.025611666666666665,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,34161390.293414995
CTT,2006,0.015896166666666666,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,21202648.0250865
CTT,2007,0.0022013333333333334,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,2936185.611996
CTT,2008,0.0064192727272727275,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,8562163.637778545
CTT,2009,0.013461999999999997,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,17955904.319513995
CTT,2010,0.023854833333333332,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,31818088.3146105
CTT,2011,0.009546166666666665,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,12732881.836636497
CTT,2012,0.009884833333333332,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,13184602.700020498
CTT,2013,0.003348181818181818,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,4465876.717546363
CTT,2014,0.008318499999999998,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,11095393.706869498
CTT,2015,0.006561666666666667,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,8752091.728065
CTT,2016,0.008022166666666667,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,10700137.9514085
CTT,2017,0.0229235,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,30575855.9403045
CTT,2018,0.005355166666666667,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,7142836.152259501
CTT,2019,0.021865166666666665,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,29164228.2422295
CTT,2020,0.008106833333333332,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,10813068.167254498
CTT,2021,0.008678333333333331,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,11575347.124214998
CTT,2022,0.011027833333333332,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,14709160.613941498
CTT,2023,0.034036000000000004,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,45397946.770092
CTT,2024,0.029802666666666665,3775,36.417,-118.033,11001,OWENS RIVER,1333821447.0,39751435.977791995
ERY,1949,0.031495999999999996,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,14893182.349008799
ERY,1950,0.06225116666666666,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,29436054.629324514
ERY,1951,0.04091516666666666,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,19347124.650963716
ERY,1952,0.057784999999999996,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,27324185.358060498
ERY,1953,0.038099999999999995,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,18015946.38993
ERY,1954,0.038946666666666664,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,18416300.754150666
ERY,1955,0.05820833333333333,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,27524362.54017083
ERY,1956,0.029527499999999995,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,13962358.452195749
ERY,1957,0.041656,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,19697434.7196568
ERY,1958,0.0436245,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,20628258.61646985
ERY,1959,0.02842683333333333,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,13441897.778708883
ERY,1960,0.04893733333333333,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,23140482.251954533
ERY,1961,0.03680883333333333,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,17405405.984493483
ERY,1962,0.04588933333333333,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,21699206.540760133
ERY,1963,0.07228416666666666,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,34180253.84533942
ERY,1964,0.06493933333333334,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,30707179.735725135
ERY,1965,0.050249666666666665,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,23761031.516496565
ERY,1966,0.0393065,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,18586451.35894445
ERY,1967,0.0570865,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,26993893.00757845
ERY,1968,0.044407666666666665,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,20998586.403373968
ERY,1969,0.060325,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,28525248.4507225
ERY,1970,0.05698066666666667,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,26943848.71205087
ERY,1971,0.055202666666666664,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,26103104.547187466
ERY,1972,0.03418416666666666,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,16164307.455409415
ERY,1973,0.061341,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,29005673.6877873
ERY,1974,0.043222333333333335,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,20438090.293465033
ERY,1975,0.052408666666666666,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,24781935.14525927
ERY,1976,0.02722033333333333,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,12871392.809694432
ERY,1977,0.0438785,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,20748364.92573605
ERY,1978,0.057276999999999995,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,27083972.739528097
ERY,1979,0.05850466666666666,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,27664486.567648064
ERY,1980,0.08263466666666666,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,39074585.947937064
ERY,1981,0.05941483333333333,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,28094867.509185284
ERY,1982,0.10511366666666665,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,49703994.31799576
ERY,1983,0.10286999999999999,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,48643055.252811
ERY,1984,0.05376333333333333,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,25422502.128012333
ERY,1985,0.044788666666666664,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,21178745.867273267
ERY,1986,0.053001333333333324,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,25062183.20021373
ERY,1987,0.043137666666666664,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,20398054.857042965
ERY,1988,0.04212166666666666,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,19917629.619978163
ERY,1989,0.040005,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,18916743.7094265
ERY,1990,0.032512,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,15373607.5860736
ERY,1991,0.0424815,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,20087780.22477195
ERY,1992,0.04008966666666666,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,18956779.145848565
ERY,1993,0.03306233333333333,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,15633837.922817033
ERY,1994,0.046439666666666664,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,21959436.877503566
ERY,1995,0.058144833333333326,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,27494335.96285428
ERY,1996,0.08274050000000001,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,39124630.243464656
ERY,1997,0.04673599999999999,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,22099560.904980797
ERY,1998,0.06481233333333333,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,30647126.581092034
ERY,1999,0.03852333333333333,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,18216123.572040334
ERY,2000,0.041656,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,19697434.7196568
ERY,2001,0.048598666666666665,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,22980340.506266266
ERY,2002,0.035200166666666664,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,16644732.692474216
ERY,2003,0.080899,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,38253859.5012847
ERY,2004,0.03380316666666666,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,15984147.991510116
ERY,2005,0.03937,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,18616477.936261002
ERY,2006,0.016256,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,7686803.7930368
ERY,2007,0.05003799999999999,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,23660942.925441395
ERY,2008,0.08381999999999999,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,39635082.057845995
ERY,2009,0.025463500000000003,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,12040657.503936552
ERY,2010,0.0568325,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,26873786.698312253
ERY,2011,0.0404495,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,19126929.75064235
ERY,2012,0.04717472727272727,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,22307017.257349692
ERY,2013,0.013081,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,6185474.9272093
ERY,2014,0.033485666666666664,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,15834015.104927365
ERY,2015,0.041190333333333336,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,19477239.819335435
ERY,2016,0.048514,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,22940305.0698442
ERY,2017,0.06167966666666666,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,29165815.433475565
ERY,2018,0.042799,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,20237913.111354697
ERY,2019,0.04595283333333334,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,21729233.118076686
ERY,2020,0.0206375,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,9758637.62787875
ERY,2021,0.04332816666666667,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,20488134.588992618
ERY,2022,0.050588333333333325,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,23921173.26218483
ERY,2023,0.09323916666666668,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,44089024.35980092
ERY,2024,0.095631,9645,37.93496704,-119.2322006,10901,MONO LAKE,472859485.3,45220025.4387243
GLK,1949,0.023791333333333328,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,19783655.942294862
GLK,1950,0.05350933333333334,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,44495624.75277707
GLK,1951,0.03960283333333334,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,32931690.629923217
GLK,1952,0.04654549999999999,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,38704857.13265694
GLK,1953,0.022690666666666668,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,18868397.838202935
GLK,1954,0.032808333333333335,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,27281731.94889417
GLK,1955,0.044026666666666665,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,36610324.163677335
GLK,1956,0.028934833333333333,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,24060727.467186015
GLK,1957,0.029358166666666668,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,24412749.814913683
GLK,1958,0.030733999999999997,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,25556822.445028596
GLK,1959,0.028532666666666665,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,23726306.23684473
GLK,1960,0.03553883333333333,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,29552276.091737613
GLK,1961,0.026881666666666665,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,22353419.08070683
GLK,1962,0.03888316666666667,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,32333252.638786186
GLK,1963,0.051964166666666665,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,43210743.18357108
GLK,1964,0.050207333333333326,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,41749850.44050126
GLK,1965,0.058949166666666664,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,49019111.92107758
GLK,1966,0.0302895,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,25187198.97991455
GLK,1967,0.05643033333333333,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,46924578.95209797
GLK,1968,0.032258,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,26824102.8968482
GLK,1969,0.06258983333333333,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,52046504.11153551
GLK,1970,0.04191,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,34850212.425039
GLK,1971,0.042926000000000006,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,35695066.05958541
GLK,1972,0.027389666666666666,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,22775845.89798003
GLK,1973,0.04665133333333333,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,38792862.71958886
GLK,1974,0.036300833333333324,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,30185916.31764741
GLK,1975,0.042650833333333325,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,35466251.53356241
GLK,1976,0.024743833333333333,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,20575706.224682115
GLK,1977,0.033633833333333335,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,27968175.52696312
GLK,1978,0.0545465,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,45358079.50470985
GLK,1979,0.0414655,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,34480588.95992495
GLK,1980,0.0629285,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,52328121.98971765
GLK,1981,0.044196,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,36751133.1027684
GLK,1982,0.09889066666666665,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,82232420.42918292
GLK,1983,0.08638116666666666,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,71830160.05383037
GLK,1984,0.035327166666666666,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,29376264.91787378
GLK,1985,0.04262966666666667,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,35448650.416176036
GLK,1986,0.046101,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,38335233.667542905
GLK,1987,0.03132666666666667,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,26049653.731847335
GLK,1988,0.029463999999999997,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,24500755.401845597
GLK,1989,0.04174066666666666,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,34709403.48594793
GLK,1990,0.029887333333333335,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,24852777.749573268
GLK,1991,0.041571333333333335,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,34568594.546856865
GLK,1992,0.0390525,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,32474061.577877246
GLK,1993,0.04216399999999999,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,35061425.83367559
GLK,1994,0.03329516666666667,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,27686557.648780983
GLK,1995,0.05909733333333333,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,49142319.74278226
GLK,1996,0.06214533333333333,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,51676880.64642146
GLK,1997,0.0282575,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,23497491.71082175
GLK,1998,0.044809833333333327,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,37261565.50697351
GLK,1999,0.03260725,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,27114521.333723523
GLK,2000,0.03253316666666666,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,27052917.42287118
GLK,2001,0.07571316666666666,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,62959196.89109318
GLK,2002,0.0398018,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,33097141.13335522
GLK,2003,0.020447,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,17002679.3952463
GLK,2004,0.017469555555555558,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,14526788.882895045
GLK,2005,0.013102166666666666,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,10895091.662171284
GLK,2006,0.008734777777777779,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,7263394.4414475225
GLK,2007,0.004367388888888889,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,3631697.2207237612
GLK,2008,0.0,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,0.0
GLK,2009,0.03713018181818181,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,30875560.098877523
GLK,2010,0.05588,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,46466949.900051996
GLK,2011,0.02837872727272727,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,23598298.110398307
GLK,2012,0.04070927272727272,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,33851749.038756885
GLK,2013,0.012192,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,10138243.614556799
GLK,2014,0.025230666666666665,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,20980531.924568933
GLK,2015,0.02421466666666667,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,20135678.290022533
GLK,2016,0.033485666666666664,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,27844967.70525843
GLK,2017,0.056133999999999996,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,46678163.308688596
GLK,2018,0.0375285,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,31206781.126057647
GLK,2019,0.05065183333333333,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,42119473.905615315
GLK,2020,0.01778,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,14784938.604562
GLK,2021,0.03331633333333334,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,27704158.76616737
GLK,2022,0.05209116666666666,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,43316349.88788938
GLK,2023,0.08672688888888887,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,72117644.9711413
GLK,2024,0.139065,9054,37.752,-119.14,10901,MONO LAKE,831548852.9,115639341.2285385
IPN,1949,0.005503333333333333,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,9001362.919683333
IPN,1950,0.016150166666666663,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,26415538.106609162
IPN,1951,0.013694833333333333,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,22399545.419365834
IPN,1952,0.011662833333333332,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,19075965.26440583
IPN,1953,0.0038523333333333326,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,6300954.043778332
IPN,1954,0.0095885,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,15683143.8562175
IPN,1955,0.012192,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,19941480.929759998
IPN,1956,0.008953500000000001,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,14644525.057792502
IPN,1957,0.013716,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,22434166.045980003
IPN,1958,0.010033,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,16410177.015115
IPN,1959,0.004212166666666666,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,6889504.696219166
IPN,1960,0.007831666666666666,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,12809631.847241664
IPN,1961,0.0040005,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,6543298.4300775
IPN,1962,0.013843000000000001,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,22641889.805665
IPN,1963,0.021717,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,35520762.906135
IPN,1964,0.004762499999999999,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,7789640.988187499
IPN,1965,0.012911666666666665,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,21118582.234641664
IPN,1966,0.022754166666666666,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,37217173.610229164
IPN,1967,0.0079375,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,12982734.9803125
IPN,1968,0.003302,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,5400817.751809999
IPN,1969,0.03342216666666667,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,54665969.42376917
IPN,1970,0.023452666666666667,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,38359654.288496666
IPN,1971,0.005757333333333334,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,9416810.439053334
IPN,1972,0.004402666666666667,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,7201090.335746666
IPN,1973,0.0141605,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,23161199.2048775
IPN,1974,0.01134533333333333,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,18556655.86519333
IPN,1975,0.0044238333333333334,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,7235710.962360834
IPN,1976,0.0146685,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,23992094.243617497
IPN,1977,0.012594166666666667,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,20599272.835429166
IPN,1978,0.020616333333333334,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,33720490.32219833
IPN,1979,0.0056303333333333335,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,9209086.679368334
IPN,1980,0.018330333333333334,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,29981462.647868335
IPN,1981,0.01649941666666667,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,26986778.44574292
IPN,1982,0.0146685,3950,36.798,-118.204,11001,OWENS RIVER,1635620155.0,23992094.243617497
